[Mon, 18 Apr 2016 02:46:11 EDT] Running ScrapeBookChaptersProcess with Session Name Harry Potter, English, 5 years old, >10 reviews, >2 reviews/chapter, April 17, 2016 - fix 2
[Mon, 18 Apr 2016 06:19:02 EDT] Scraping book: 11299308; Chapters: 5; Wait times: 217, 0, 1790, 1674, 3068, 
[Mon, 18 Apr 2016 06:19:08 EDT] Scraping book: 11298559; Chapters: 2; Wait times: 1004, 4247, 
[Mon, 18 Apr 2016 06:19:18 EDT] Scraping book: 11297898; Chapters: 4; Wait times: 3001, 2179, 930, 1934, 
[Mon, 18 Apr 2016 06:19:20 EDT] Scraping book: 11297655; Chapters: 1; Wait times: 1352, 
[Mon, 18 Apr 2016 06:19:23 EDT] Scraping book: 11297484; Chapters: 1; Wait times: 2911, 
[Mon, 18 Apr 2016 06:19:27 EDT] Scraping book: 11297159; Chapters: 1; Wait times: 3380, 
[Mon, 18 Apr 2016 06:19:42 EDT] Scraping book: 11296598; Chapters: 5; Wait times: 3915, 2537, 1621, 2140, 1981, 
[Mon, 18 Apr 2016 06:19:42 EDT] Scraping book: 11295896; Chapters: 1; Wait times: 0, 
[Mon, 18 Apr 2016 06:19:48 EDT] Scraping book: 11294568; Chapters: 3; Wait times: 2876, 144, 986, 
[Mon, 18 Apr 2016 06:19:51 EDT] Scraping book: 11294538; Chapters: 1; Wait times: 2736, 
[Mon, 18 Apr 2016 06:19:53 EDT] Scraping book: 11294091; Chapters: 1; Wait times: 1952, 
[Mon, 18 Apr 2016 06:19:55 EDT] Scraping book: 11293655; Chapters: 1; Wait times: 1542, 
[Mon, 18 Apr 2016 06:21:16 EDT] Scraping book: 11292449; Chapters: 26; Wait times: 3068, 2000, 4923, 3413, 1477, 696, 3315, 2387, 1646, 3472, 2419, 2177, 3132, 2960, 3017, 3071, 1513, 2850, 2214, 3153, 879, 1995, 3910, 2700, 3927, 1603, 
[Mon, 18 Apr 2016 06:21:37 EDT] Scraping book: 11292001; Chapters: 8; Wait times: 1526, 2738, 3296, 1528, 1029, 2744, 2245, 995, 
[Mon, 18 Apr 2016 06:21:46 EDT] Scraping book: 11291458; Chapters: 3; Wait times: 2882, 2523, 1703, 
[Mon, 18 Apr 2016 06:22:00 EDT] Scraping book: 11291282; Chapters: 5; Wait times: 2615, 3579, 2454, 1529, 960, 
[Mon, 18 Apr 2016 06:22:02 EDT] Scraping book: 11291274; Chapters: 1; Wait times: 2291, 
[Mon, 18 Apr 2016 06:22:06 EDT] Scraping book: 11291234; Chapters: 1; Wait times: 3711, 
[Mon, 18 Apr 2016 06:22:08 EDT] Scraping book: 11291025; Chapters: 1; Wait times: 1475, 
[Mon, 18 Apr 2016 06:22:37 EDT] Scraping book: 11290671; Chapters: 10; Wait times: 2359, 2995, 1641, 2864, 2660, 2333, 3141, 2099, 2284, 1592, 
[Mon, 18 Apr 2016 06:22:41 EDT] Scraping book: 11289655; Chapters: 1; Wait times: 3172, 
[Mon, 18 Apr 2016 06:22:42 EDT] Scraping book: 11289525; Chapters: 1; Wait times: 884, 
[Mon, 18 Apr 2016 06:22:46 EDT] Scraping book: 11288864; Chapters: 1; Wait times: 2586, 
[Mon, 18 Apr 2016 06:22:50 EDT] Scraping book: 11288499; Chapters: 1; Wait times: 4256, 
[Mon, 18 Apr 2016 06:23:09 EDT] Scraping book: 11288260; Chapters: 5; Wait times: 3965, 2250, 3365, 2257, 4661, 
[Mon, 18 Apr 2016 06:23:15 EDT] Scraping book: 11288125; Chapters: 2; Wait times: 2682, 2358, 
[Mon, 18 Apr 2016 06:23:17 EDT] Scraping book: 11287519; Chapters: 1; Wait times: 1781, 
[Mon, 18 Apr 2016 06:23:20 EDT] Scraping book: 11287397; Chapters: 1; Wait times: 1820, 
[Mon, 18 Apr 2016 06:23:54 EDT] Scraping book: 11287219; Chapters: 10; Wait times: 3559, 2602, 2654, 3670, 648, 2568, 2921, 2446, 3497, 1656, 
[Mon, 18 Apr 2016 06:24:25 EDT] Scraping book: 11287131; Chapters: 10; Wait times: 4301, 2097, 3291, 4160, 1075, 2235, 2199, 2995, 1260, 2531, 
[Mon, 18 Apr 2016 06:24:49 EDT] Scraping book: 11286570; Chapters: 7; Wait times: 3450, 3747, 2701, 1651, 4029, 1416, 4281, 
[Mon, 18 Apr 2016 06:24:52 EDT] Scraping book: 11286529; Chapters: 1; Wait times: 2512, 
[Mon, 18 Apr 2016 06:24:55 EDT] Scraping book: 11286502; Chapters: 1; Wait times: 1939, 
[Mon, 18 Apr 2016 06:25:20 EDT] Scraping book: 11286482; Chapters: 10; Wait times: 1334, 2663, 3011, 1992, 1142, 1136, 2352, 1472, 2331, 3091, 
[Mon, 18 Apr 2016 06:25:24 EDT] Scraping book: 11286393; Chapters: 1; Wait times: 3218, 
[Mon, 18 Apr 2016 06:25:51 EDT] Scraping book: 11286319; Chapters: 10; Wait times: 3219, 2661, 3011, 1702, 1086, 1385, 1967, 3809, 2470, 1009, 
[Mon, 18 Apr 2016 06:26:02 EDT] Scraping book: 11286300; Chapters: 4; Wait times: 3505, 2826, 2488, 714, 
[Mon, 18 Apr 2016 06:26:26 EDT] Scraping book: 11285916; Chapters: 8; Wait times: 3315, 3754, 1593, 1784, 3395, 1706, 1863, 2363, 
[Mon, 18 Apr 2016 06:26:35 EDT] Scraping book: 11285643; Chapters: 2; Wait times: 1863, 3687, 
[Mon, 18 Apr 2016 06:26:38 EDT] Scraping book: 11284931; Chapters: 1; Wait times: 2164, 
[Mon, 18 Apr 2016 06:26:41 EDT] Scraping book: 11284683; Chapters: 1; Wait times: 2777, 
[Mon, 18 Apr 2016 06:26:43 EDT] Scraping book: 11284624; Chapters: 1; Wait times: 1440, 
[Mon, 18 Apr 2016 06:26:45 EDT] Scraping book: 11284423; Chapters: 1; Wait times: 1898, 
[Mon, 18 Apr 2016 06:27:01 EDT] Scraping book: 11283957; Chapters: 5; Wait times: 3918, 2509, 238, 2991, 3147, 
[Mon, 18 Apr 2016 06:27:03 EDT] Scraping book: 11283242; Chapters: 1; Wait times: 1500, 
[Mon, 18 Apr 2016 06:27:04 EDT] Scraping book: 11283191; Chapters: 1; Wait times: 1341, 
[Mon, 18 Apr 2016 06:27:15 EDT] Scraping book: 11283061; Chapters: 3; Wait times: 4006, 2238, 2677, 
[Mon, 18 Apr 2016 06:27:19 EDT] Scraping book: 11282944; Chapters: 1; Wait times: 3437, 
[Mon, 18 Apr 2016 06:27:25 EDT] Scraping book: 11282468; Chapters: 2; Wait times: 2916, 2499, 
[Mon, 18 Apr 2016 06:27:38 EDT] Scraping book: 11280916; Chapters: 7; Wait times: 1942, 1563, 719, 1929, 1334, 0, 2033, 
[Mon, 18 Apr 2016 06:27:40 EDT] Scraping book: 11280886; Chapters: 1; Wait times: 995, 
[Mon, 18 Apr 2016 06:27:44 EDT] Scraping book: 11280082; Chapters: 1; Wait times: 4214, 
[Mon, 18 Apr 2016 06:27:48 EDT] Scraping book: 11279769; Chapters: 1; Wait times: 3356, 
[Mon, 18 Apr 2016 06:28:02 EDT] Scraping book: 11278600; Chapters: 4; Wait times: 3518, 1797, 4035, 1905, 
[Mon, 18 Apr 2016 06:28:04 EDT] Scraping book: 11278540; Chapters: 1; Wait times: 1935, 
[Mon, 18 Apr 2016 06:28:07 EDT] Scraping book: 11277840; Chapters: 1; Wait times: 2907, 
[Mon, 18 Apr 2016 06:28:19 EDT] Scraping book: 11277241; Chapters: 4; Wait times: 2637, 2958, 2304, 1938, 
[Mon, 18 Apr 2016 06:29:31 EDT] Scraping book: 11276250; Chapters: 24; Wait times: 2237, 2419, 3111, 1273, 2948, 1505, 2656, 2892, 1649, 1907, 2280, 1943, 3595, 1336, 3194, 3273, 2095, 1735, 1916, 2516, 3771, 1858, 3414, 2190, 
[Mon, 18 Apr 2016 06:29:34 EDT] Scraping book: 11275287; Chapters: 1; Wait times: 2574, 
[Mon, 18 Apr 2016 06:30:00 EDT] Scraping book: 11274656; Chapters: 10; Wait times: 1988, 2712, 2905, 2972, 851, 2033, 2097, 3377, 2498, 162, 
[Mon, 18 Apr 2016 06:30:05 EDT] Scraping book: 11274576; Chapters: 1; Wait times: 3582, 
[Mon, 18 Apr 2016 06:30:07 EDT] Scraping book: 11274023; Chapters: 1; Wait times: 2391, 
[Mon, 18 Apr 2016 06:31:54 EDT] Scraping book: 11273847; Chapters: 38; Wait times: 3383, 3492, 2874, 1394, 2152, 1245, 1681, 3374, 3777, 1665, 2746, 3735, 1531, 2359, 664, 2097, 1864, 2721, 1901, 2393, 1299, 2823, 2379, 1878, 1636, 2448, 3222, 1564, 1376, 1481, 2835, 937, 2754, 2874, 1818, 1647, 4951, 2266, 
[Mon, 18 Apr 2016 06:31:56 EDT] Scraping book: 11272288; Chapters: 1; Wait times: 1812, 
[Mon, 18 Apr 2016 06:32:01 EDT] Scraping book: 11271808; Chapters: 1; Wait times: 4367, 
[Mon, 18 Apr 2016 06:32:04 EDT] Scraping book: 11271308; Chapters: 1; Wait times: 2652, 
[Mon, 18 Apr 2016 06:32:21 EDT] Scraping book: 11270736; Chapters: 5; Wait times: 1033, 4241, 1957, 2672, 2898, 
[Mon, 18 Apr 2016 06:32:24 EDT] Scraping book: 11270571; Chapters: 1; Wait times: 2358, 
[Mon, 18 Apr 2016 06:32:26 EDT] Scraping book: 11270502; Chapters: 1; Wait times: 1749, 
[Mon, 18 Apr 2016 06:32:30 EDT] Scraping book: 11269933; Chapters: 1; Wait times: 3564, 
[Mon, 18 Apr 2016 06:32:34 EDT] Scraping book: 11269913; Chapters: 1; Wait times: 3064, 
[Mon, 18 Apr 2016 06:33:05 EDT] Scraping book: 11269724; Chapters: 10; Wait times: 2119, 2268, 1916, 2291, 2096, 2086, 1951, 3599, 3487, 3693, 
[Mon, 18 Apr 2016 06:33:09 EDT] Scraping book: 11268800; Chapters: 1; Wait times: 3320, 
[Mon, 18 Apr 2016 06:33:10 EDT] Scraping book: 11267163; Chapters: 1; Wait times: 336, 
[Mon, 18 Apr 2016 06:33:34 EDT] Scraping book: 11266586; Chapters: 9; Wait times: 3757, 1402, 1591, 2627, 3240, 2595, 955, 1157, 2612, 
[Mon, 18 Apr 2016 06:34:03 EDT] Scraping book: 11266454; Chapters: 8; Wait times: 3889, 1588, 2012, 3275, 3324, 2485, 3641, 4876, 
[Mon, 18 Apr 2016 06:34:12 EDT] Scraping book: 11266014; Chapters: 3; Wait times: 2953, 2955, 1249, 
[Mon, 18 Apr 2016 06:34:30 EDT] Scraping book: 11265467; Chapters: 5; Wait times: 2328, 3259, 4773, 1570, 3640, 
[Mon, 18 Apr 2016 06:34:33 EDT] Scraping book: 11264696; Chapters: 1; Wait times: 2772, 
[Mon, 18 Apr 2016 06:34:36 EDT] Scraping book: 11264614; Chapters: 1; Wait times: 2614, 
[Mon, 18 Apr 2016 06:35:40 EDT] Scraping book: 11263274; Chapters: 22; Wait times: 2644, 937, 2769, 1462, 2521, 1517, 3343, 3556, 3194, 2513, 2862, 1647, 2493, 2084, 2612, 1417, 2602, 946, 2141, 1300, 1443, 3597, 
[Mon, 18 Apr 2016 06:35:51 EDT] Scraping book: 11263154; Chapters: 4; Wait times: 2382, 1955, 2358, 1760, 
[Mon, 18 Apr 2016 06:35:53 EDT] Scraping book: 11262376; Chapters: 1; Wait times: 2259, 
[Mon, 18 Apr 2016 06:36:13 EDT] Scraping book: 11261838; Chapters: 6; Wait times: 3349, 1757, 3213, 2414, 2429, 3168, 
[Mon, 18 Apr 2016 06:36:17 EDT] Scraping book: 11261825; Chapters: 1; Wait times: 3244, 
[Mon, 18 Apr 2016 06:36:19 EDT] Scraping book: 11261333; Chapters: 1; Wait times: 1432, 
[Mon, 18 Apr 2016 06:36:23 EDT] Scraping book: 11261161; Chapters: 1; Wait times: 3619, 
[Mon, 18 Apr 2016 06:36:26 EDT] Scraping book: 11260695; Chapters: 1; Wait times: 2743, 
[Mon, 18 Apr 2016 06:36:31 EDT] Scraping book: 11260422; Chapters: 1; Wait times: 3984, 
[Mon, 18 Apr 2016 06:36:33 EDT] Scraping book: 11259953; Chapters: 1; Wait times: 1515, 
[Mon, 18 Apr 2016 06:36:37 EDT] Scraping book: 11258340; Chapters: 1; Wait times: 3837, 
[Mon, 18 Apr 2016 06:37:05 EDT] Scraping book: 11257846; Chapters: 10; Wait times: 2677, 2288, 343, 2739, 3475, 1469, 2587, 2250, 2801, 2609, 
[Mon, 18 Apr 2016 06:37:08 EDT] Scraping book: 11256905; Chapters: 1; Wait times: 2410, 
[Mon, 18 Apr 2016 06:37:13 EDT] Scraping book: 11256130; Chapters: 1; Wait times: 4172, 
[Mon, 18 Apr 2016 06:37:17 EDT] Scraping book: 11255862; Chapters: 1; Wait times: 4085, 
[Mon, 18 Apr 2016 06:37:22 EDT] Scraping book: 11255094; Chapters: 2; Wait times: 659, 3444, 
[Mon, 18 Apr 2016 06:37:30 EDT] Scraping book: 11254752; Chapters: 3; Wait times: 2104, 2125, 1910, 
[Mon, 18 Apr 2016 06:37:33 EDT] Scraping book: 11254077; Chapters: 1; Wait times: 2646, 
[Mon, 18 Apr 2016 06:37:37 EDT] Scraping book: 11254054; Chapters: 1; Wait times: 3241, 
[Mon, 18 Apr 2016 06:37:41 EDT] Scraping book: 11253637; Chapters: 1; Wait times: 3006, 
[Mon, 18 Apr 2016 06:37:43 EDT] Scraping book: 11253165; Chapters: 1; Wait times: 2101, 
[Mon, 18 Apr 2016 06:37:47 EDT] Scraping book: 11252939; Chapters: 1; Wait times: 3617, 
[Mon, 18 Apr 2016 06:37:51 EDT] Scraping book: 11252930; Chapters: 1; Wait times: 3071, 
[Mon, 18 Apr 2016 06:37:53 EDT] Scraping book: 11252849; Chapters: 1; Wait times: 1726, 
[Mon, 18 Apr 2016 06:37:56 EDT] Scraping book: 11251568; Chapters: 1; Wait times: 2371, 
[Mon, 18 Apr 2016 06:37:59 EDT] Scraping book: 11250985; Chapters: 1; Wait times: 2234, 
[Mon, 18 Apr 2016 06:38:03 EDT] Scraping book: 11250458; Chapters: 1; Wait times: 3257, 
[Mon, 18 Apr 2016 06:38:07 EDT] Scraping book: 11250432; Chapters: 1; Wait times: 1045, 
[Mon, 18 Apr 2016 06:39:15 EDT] Scraping book: 11250077; Chapters: 21; Wait times: 2310, 4289, 2193, 3555, 2953, 2935, 4201, 770, 1757, 2226, 2776, 3388, 2301, 2905, 2761, 2604, 5236, 2434, 2729, 1500, 2135, 
[Mon, 18 Apr 2016 06:39:24 EDT] Scraping book: 11247975; Chapters: 4; Wait times: 1868, 451, 2070, 3189, 
[Mon, 18 Apr 2016 06:39:27 EDT] Scraping book: 11247519; Chapters: 1; Wait times: 1508, 
[Mon, 18 Apr 2016 06:39:28 EDT] Scraping book: 11246401; Chapters: 1; Wait times: 985, 
[Mon, 18 Apr 2016 06:39:31 EDT] Scraping book: 11245688; Chapters: 1; Wait times: 2731, 
[Mon, 18 Apr 2016 06:39:42 EDT] Scraping book: 11245637; Chapters: 3; Wait times: 2732, 2821, 3397, 
[Mon, 18 Apr 2016 06:40:55 EDT] Scraping book: 11245117; Chapters: 26; Wait times: 1400, 1466, 1125, 2533, 3440, 1982, 2829, 1583, 2772, 3912, 1993, 2029, 2177, 2201, 3243, 2207, 1652, 2801, 4081, 1156, 1490, 2868, 1150, 3339, 1375, 3918, 
[Mon, 18 Apr 2016 06:40:58 EDT] Scraping book: 11244754; Chapters: 1; Wait times: 2394, 
[Mon, 18 Apr 2016 06:41:09 EDT] Scraping book: 11244373; Chapters: 3; Wait times: 2592, 2896, 2618, 
[Mon, 18 Apr 2016 06:41:10 EDT] Scraping book: 11242604; Chapters: 1; Wait times: 704, 
[Mon, 18 Apr 2016 06:41:14 EDT] Scraping book: 11242286; Chapters: 1; Wait times: 3905, 
[Mon, 18 Apr 2016 06:41:37 EDT] Scraping book: 11241593; Chapters: 6; Wait times: 4380, 4121, 3275, 3071, 1729, 2938, 
[Mon, 18 Apr 2016 06:41:41 EDT] Scraping book: 11241313; Chapters: 1; Wait times: 3209, 
[Mon, 18 Apr 2016 06:41:44 EDT] Scraping book: 11240599; Chapters: 1; Wait times: 2348, 
[Mon, 18 Apr 2016 06:42:52 EDT] Scraping book: 11240021; Chapters: 21; Wait times: 1348, 1982, 2438, 4748, 4038, 3155, 2043, 2668, 1114, 1598, 4927, 2590, 4227, 1371, 3312, 3604, 3429, 2390, 1217, 2643, 3870, 
[Mon, 18 Apr 2016 06:43:41 EDT] Scraping book: 11239763; Chapters: 15; Wait times: 4159, 3301, 3140, 233, 3040, 1954, 2359, 3388, 3361, 2659, 2680, 3422, 4491, 2187, 2020, 
[Mon, 18 Apr 2016 06:43:58 EDT] Scraping book: 11239699; Chapters: 6; Wait times: 2633, 3776, 1493, 1358, 2229, 415, 
[Mon, 18 Apr 2016 06:44:01 EDT] Scraping book: 11238996; Chapters: 1; Wait times: 2896, 
[Mon, 18 Apr 2016 06:44:10 EDT] Scraping book: 11238578; Chapters: 3; Wait times: 4066, 2620, 660, 
[Mon, 18 Apr 2016 06:44:25 EDT] Scraping book: 11238440; Chapters: 6; Wait times: 411, 3873, 1947, 1123, 2522, 2176, 
[Mon, 18 Apr 2016 06:44:27 EDT] Scraping book: 11238426; Chapters: 1; Wait times: 1132, 
[Mon, 18 Apr 2016 06:45:13 EDT] Scraping book: 11238058; Chapters: 14; Wait times: 2453, 1550, 4640, 2212, 2392, 4153, 3067, 2694, 3206, 2934, 2040, 2657, 2615, 2764, 
[Mon, 18 Apr 2016 06:45:19 EDT] Scraping book: 11237405; Chapters: 2; Wait times: 3146, 1816, 
[Mon, 18 Apr 2016 06:46:44 EDT] Scraping book: 11236976; Chapters: 27; Wait times: 2838, 2421, 2331, 2120, 3260, 3912, 1354, 2801, 2182, 1678, 1644, 1136, 1704, 758, 3042, 3234, 3118, 3896, 1534, 4014, 3171, 3099, 3320, 2395, 2635, 2737, 2870, 
[Mon, 18 Apr 2016 06:46:50 EDT] Scraping book: 11236749; Chapters: 1; Wait times: 3362, 
[Mon, 18 Apr 2016 06:46:51 EDT] Scraping book: 11236409; Chapters: 1; Wait times: 1273, 
[Mon, 18 Apr 2016 06:46:53 EDT] Scraping book: 11236112; Chapters: 1; Wait times: 1028, 
[Mon, 18 Apr 2016 06:46:55 EDT] Scraping book: 11235879; Chapters: 1; Wait times: 1540, 
[Mon, 18 Apr 2016 06:48:02 EDT] Scraping book: 11235634; Chapters: 22; Wait times: 1689, 3244, 2846, 3472, 4736, 2526, 950, 2148, 2383, 2958, 3516, 1470, 3515, 1053, 4256, 2965, 1838, 697, 1539, 4091, 2519, 2320, 
[Mon, 18 Apr 2016 06:48:11 EDT] Scraping book: 11235010; Chapters: 3; Wait times: 1365, 3620, 2019, 
[Mon, 18 Apr 2016 06:48:27 EDT] Scraping book: 11234873; Chapters: 6; Wait times: 2501, 2018, 1706, 2904, 2160, 2267, 
[Mon, 18 Apr 2016 06:48:31 EDT] Scraping book: 11234724; Chapters: 1; Wait times: 3282, 
[Mon, 18 Apr 2016 06:48:34 EDT] Scraping book: 11234532; Chapters: 1; Wait times: 2819, 
[Mon, 18 Apr 2016 06:48:46 EDT] Scraping book: 11234034; Chapters: 4; Wait times: 2841, 2272, 2171, 2567, 
[Mon, 18 Apr 2016 06:48:59 EDT] Scraping book: 11233341; Chapters: 3; Wait times: 2613, 2423, 4099, 
[Mon, 18 Apr 2016 06:49:17 EDT] Scraping book: 11232414; Chapters: 5; Wait times: 2132, 3672, 3695, 2931, 3490, 
[Mon, 18 Apr 2016 06:49:24 EDT] Scraping book: 11232396; Chapters: 3; Wait times: 1703, 2103, 2032, 
[Mon, 18 Apr 2016 06:49:32 EDT] Scraping book: 11232185; Chapters: 2; Wait times: 3854, 3338, 
[Mon, 18 Apr 2016 06:49:37 EDT] Scraping book: 11232111; Chapters: 1; Wait times: 3866, 
[Mon, 18 Apr 2016 06:51:28 EDT] Scraping book: 11230048; Chapters: 37; Wait times: 2483, 3605, 4225, 1311, 2977, 1323, 2596, 2816, 1900, 4584, 1759, 2981, 1982, 3917, 4496, 2124, 1545, 4792, 488, 2133, 2576, 1593, 1909, 2290, 3050, 3347, 1560, 1990, 2664, 2051, 1642, 600, 2657, 3439, 1681, 2576, 3055, 
[Mon, 18 Apr 2016 06:51:43 EDT] Scraping book: 11229150; Chapters: 4; Wait times: 2452, 3903, 3134, 3652, 
[Mon, 18 Apr 2016 06:51:46 EDT] Scraping book: 11229128; Chapters: 1; Wait times: 1893, 
[Mon, 18 Apr 2016 06:52:56 EDT] Scraping book: 11226964; Chapters: 21; Wait times: 2317, 2779, 1240, 3429, 3635, 2112, 4075, 2392, 1465, 2239, 3067, 3308, 1666, 2198, 3525, 3032, 3380, 3102, 4142, 5045, 1856, 
[Mon, 18 Apr 2016 06:53:17 EDT] Scraping book: 11226942; Chapters: 5; Wait times: 3850, 4747, 2507, 3370, 3589, 
[Mon, 18 Apr 2016 06:53:18 EDT] Scraping book: 11226225; Chapters: 1; Wait times: 1074, 
[Mon, 18 Apr 2016 06:53:22 EDT] Scraping book: 11225479; Chapters: 1; Wait times: 3093, 
[Mon, 18 Apr 2016 06:53:24 EDT] Scraping book: 11224914; Chapters: 1; Wait times: 1616, 
[Mon, 18 Apr 2016 06:53:26 EDT] Scraping book: 11224908; Chapters: 1; Wait times: 2103, 
[Mon, 18 Apr 2016 06:53:29 EDT] Scraping book: 11224899; Chapters: 1; Wait times: 1892, 
[Mon, 18 Apr 2016 06:53:32 EDT] Scraping book: 11223607; Chapters: 1; Wait times: 1989, 
[Mon, 18 Apr 2016 06:53:36 EDT] Scraping book: 11223337; Chapters: 1; Wait times: 3585, 
[Mon, 18 Apr 2016 06:53:39 EDT] Scraping book: 11223308; Chapters: 1; Wait times: 2401, 
[Mon, 18 Apr 2016 06:53:41 EDT] Scraping book: 11223095; Chapters: 1; Wait times: 1736, 
[Mon, 18 Apr 2016 06:53:45 EDT] Scraping book: 11222683; Chapters: 1; Wait times: 3637, 
[Mon, 18 Apr 2016 06:53:48 EDT] Scraping book: 11222561; Chapters: 1; Wait times: 2152, 
[Mon, 18 Apr 2016 06:53:51 EDT] Scraping book: 11222431; Chapters: 1; Wait times: 2381, 
[Mon, 18 Apr 2016 06:53:54 EDT] Scraping book: 11222279; Chapters: 1; Wait times: 2968, 
[Mon, 18 Apr 2016 06:54:14 EDT] Scraping book: 11221747; Chapters: 7; Wait times: 2483, 1443, 3666, 2784, 2210, 2426, 1386, 
[Mon, 18 Apr 2016 06:54:17 EDT] Scraping book: 11220898; Chapters: 1; Wait times: 2584, 
[Mon, 18 Apr 2016 06:54:23 EDT] Scraping book: 11220768; Chapters: 1; Wait times: 5032, 
[Mon, 18 Apr 2016 06:54:27 EDT] Scraping book: 11220324; Chapters: 1; Wait times: 3591, 
[Mon, 18 Apr 2016 06:54:29 EDT] Scraping book: 11220306; Chapters: 1; Wait times: 2031, 
[Mon, 18 Apr 2016 06:54:32 EDT] Scraping book: 11220214; Chapters: 1; Wait times: 1737, 
[Mon, 18 Apr 2016 06:54:36 EDT] Scraping book: 11219866; Chapters: 1; Wait times: 3567, 
[Mon, 18 Apr 2016 06:54:40 EDT] Scraping book: 11219834; Chapters: 1; Wait times: 2907, 
[Mon, 18 Apr 2016 06:54:42 EDT] Scraping book: 11219544; Chapters: 1; Wait times: 1865, 
[Mon, 18 Apr 2016 06:54:46 EDT] Scraping book: 11219238; Chapters: 1; Wait times: 3629, 
[Mon, 18 Apr 2016 06:54:50 EDT] Scraping book: 11218956; Chapters: 1; Wait times: 3406, 
[Mon, 18 Apr 2016 06:54:52 EDT] Scraping book: 11218765; Chapters: 1; Wait times: 1874, 
[Mon, 18 Apr 2016 06:55:08 EDT] Scraping book: 11218720; Chapters: 5; Wait times: 2663, 1081, 3155, 2504, 3507, 
[Mon, 18 Apr 2016 06:55:11 EDT] Scraping book: 11218487; Chapters: 1; Wait times: 2446, 
[Mon, 18 Apr 2016 06:55:14 EDT] Scraping book: 11218350; Chapters: 1; Wait times: 2830, 
[Mon, 18 Apr 2016 06:55:17 EDT] Scraping book: 11218246; Chapters: 1; Wait times: 2096, 
[Mon, 18 Apr 2016 06:55:21 EDT] Scraping book: 11217901; Chapters: 1; Wait times: 3330, 
[Mon, 18 Apr 2016 06:55:21 EDT] Scraping book: 11217883; Chapters: 1; Wait times: 0, 
[Mon, 18 Apr 2016 06:55:23 EDT] Scraping book: 11217838; Chapters: 1; Wait times: 1682, 
[Mon, 18 Apr 2016 06:55:26 EDT] Scraping book: 11217242; Chapters: 1; Wait times: 2654, 
[Mon, 18 Apr 2016 06:55:29 EDT] Scraping book: 11216821; Chapters: 1; Wait times: 2199, 
[Mon, 18 Apr 2016 06:55:31 EDT] Scraping book: 11216788; Chapters: 1; Wait times: 1899, 
[Mon, 18 Apr 2016 06:55:35 EDT] Scraping book: 11215888; Chapters: 1; Wait times: 3676, 
[Mon, 18 Apr 2016 06:55:37 EDT] Scraping book: 11215368; Chapters: 1; Wait times: 1186, 
[Mon, 18 Apr 2016 06:55:41 EDT] Scraping book: 11215330; Chapters: 1; Wait times: 3444, 
[Mon, 18 Apr 2016 06:55:42 EDT] Scraping book: 11215198; Chapters: 1; Wait times: 628, 
[Mon, 18 Apr 2016 06:56:24 EDT] Scraping book: 11214629; Chapters: 11; Wait times: 3279, 2376, 3163, 4859, 3362, 4210, 3491, 3343, 3498, 1344, 3207, 
[Mon, 18 Apr 2016 06:56:32 EDT] Scraping book: 11213691; Chapters: 3; Wait times: 2305, 3362, 1569, 
[Mon, 18 Apr 2016 06:56:40 EDT] Scraping book: 11213185; Chapters: 2; Wait times: 4116, 2827, 
[Mon, 18 Apr 2016 06:56:44 EDT] Scraping book: 11213143; Chapters: 1; Wait times: 2742, 
[Mon, 18 Apr 2016 06:56:46 EDT] Scraping book: 11213133; Chapters: 1; Wait times: 1967, 
[Mon, 18 Apr 2016 06:57:23 EDT] Scraping book: 11212919; Chapters: 14; Wait times: 3776, 1211, 2780, 1448, 1352, 952, 2544, 1647, 1218, 3001, 2623, 2347, 4203, 1074, 
[Mon, 18 Apr 2016 06:57:27 EDT] Scraping book: 11212750; Chapters: 1; Wait times: 3210, 
[Mon, 18 Apr 2016 06:58:07 EDT] Scraping book: 11211335; Chapters: 12; Wait times: 2170, 2785, 1834, 2696, 2577, 936, 5538, 1816, 4075, 1510, 4077, 1564, 
[Mon, 18 Apr 2016 06:58:28 EDT] Scraping book: 11211225; Chapters: 8; Wait times: 1896, 2882, 2496, 1800, 1826, 1276, 3155, 1717, 
[Mon, 18 Apr 2016 06:58:31 EDT] Scraping book: 11211169; Chapters: 1; Wait times: 2312, 
[Mon, 18 Apr 2016 06:59:51 EDT] Scraping book: 11210783; Chapters: 24; Wait times: 658, 576, 3638, 3338, 2132, 1289, 4921, 4251, 3341, 3008, 3743, 1114, 3611, 3277, 2609, 2823, 2680, 764, 3444, 2281, 5575, 3262, 1722, 3204, 
[Mon, 18 Apr 2016 06:59:55 EDT] Scraping book: 11210631; Chapters: 1; Wait times: 2652, 
[Mon, 18 Apr 2016 07:00:15 EDT] Scraping book: 11210375; Chapters: 6; Wait times: 2506, 4728, 3202, 868, 4617, 1518, 
[Mon, 18 Apr 2016 07:01:23 EDT] Scraping book: 11210022; Chapters: 22; Wait times: 1723, 1404, 3970, 2285, 1945, 3563, 746, 385, 3920, 2119, 3294, 2688, 2369, 3992, 2263, 2948, 1997, 3308, 1466, 2508, 3175, 3870, 
[Mon, 18 Apr 2016 07:01:30 EDT] Scraping book: 11209205; Chapters: 2; Wait times: 4350, 1673, 
[Mon, 18 Apr 2016 07:01:54 EDT] Scraping book: 11207947; Chapters: 7; Wait times: 3058, 2146, 3569, 3549, 2204, 4151, 1608, 
